node_id,value_eur_m,derivation,source_id,source_url,period,confidence,notes
gdp_gov_exp_social_protection_GF1001_sickness_and_disability_d4_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF1001 - D4)
gdp_gov_exp_social_protection_GF1002_old_age_d4_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF1002 - D4)
gdp_gov_exp_social_protection_GF1003_survivors_d4_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF1003 - D4)
gdp_gov_exp_social_protection_GF1004_family_and_children_d4_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF1004 - D4)
gdp_gov_exp_social_protection_GF1005_unemployment_d4_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF1005 - D4)
gdp_gov_exp_social_protection_GF1006_housing_d4_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF1006 - D4)
gdp_gov_exp_social_protection_GF1007_social_exclusion_nec_d4_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF1007 - D4)
gdp_gov_exp_social_protection_GF1008_randd_social_protection_d4_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF1008 - D4)
gdp_gov_exp_social_protection_GF1009_social_protection_nec_d4_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF1009 - D4)
gdp_gov_exp_other_d4_eur_m,0.1,gdp_gov_exp_total_d4_eur_m - sum(10_divisions),SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,Residual (D4)
gdp_gov_exp_total_te_eur_m,113361.7,sum(10_divisions),SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,Published Total (TE)
gdp_gov_exp_general_public_services_te_eur_m,15416.0,sum(mapped_subs),SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF01 - TE)
gdp_gov_exp_general_public_services_GF0101_executive_and_legislative_orga_te_eur_m,7859.3,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0101 - TE)
gdp_gov_exp_general_public_services_GF0102_foreign_economic_aid_te_eur_m,3.1,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0102 - TE)
gdp_gov_exp_general_public_services_GF0103_general_services_te_eur_m,522.9,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0103 - TE)
gdp_gov_exp_general_public_services_GF0104_basic_research_te_eur_m,861.6,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0104 - TE)
gdp_gov_exp_general_public_services_GF0105_randd_general_public_services_te_eur_m,37.5,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0105 - TE)
gdp_gov_exp_general_public_services_GF0106_general_public_services_nec_te_eur_m,130.5,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0106 - TE)
gdp_gov_exp_general_public_services_GF0107_public_debt_transactions_te_eur_m,6001.1,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0107 - TE)
gdp_gov_exp_general_public_services_GF0108_transfers_of_a_general_charact_te_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0108 - TE)
gdp_gov_exp_defence_te_eur_m,2065.0,sum(mapped_subs),SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF02 - TE)
gdp_gov_exp_defence_GF0201_military_defence_te_eur_m,1833.3,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0201 - TE)
gdp_gov_exp_defence_GF0202_civil_defence_te_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0202 - TE)
gdp_gov_exp_defence_GF0203_foreign_military_aid_te_eur_m,74.2,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0203 - TE)
gdp_gov_exp_defence_GF0204_randd_defence_te_eur_m,23.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0204 - TE)
gdp_gov_exp_defence_GF0205_defence_nec_te_eur_m,134.5,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0205 - TE)
gdp_gov_exp_public_order_safety_te_eur_m,4279.8,sum(mapped_subs),SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF03 - TE)
gdp_gov_exp_public_order_safety_GF0301_police_services_te_eur_m,2546.6,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0301 - TE)
gdp_gov_exp_public_order_safety_GF0302_fire_protection_services_te_eur_m,394.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0302 - TE)
gdp_gov_exp_public_order_safety_GF0303_law_courts_te_eur_m,772.4,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0303 - TE)
gdp_gov_exp_public_order_safety_GF0304_prisons_te_eur_m,326.8,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0304 - TE)
gdp_gov_exp_public_order_safety_GF0305_randd_public_order_and_safety_te_eur_m,15.1,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0305 - TE)
gdp_gov_exp_public_order_safety_GF0306_public_order_and_safety_nec_te_eur_m,224.9,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0306 - TE)
gdp_gov_exp_economic_affairs_te_eur_m,11657.9,sum(mapped_subs),SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF04 - TE)
gdp_gov_exp_economic_affairs_GF0401_general_economic_commercial_an_te_eur_m,3316.8,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0401 - TE)
gdp_gov_exp_economic_affairs_GF0402_agriculture_forestry_fishing_a_te_eur_m,873.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0402 - TE)
gdp_gov_exp_economic_affairs_GF0403_fuel_and_energy_te_eur_m,521.1,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0403 - TE)
gdp_gov_exp_economic_affairs_GF0404_mining_manufacturing_and_const_te_eur_m,881.5,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0404 - TE)
gdp_gov_exp_economic_affairs_GF0405_transport_te_eur_m,5037.3,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0405 - TE)
gdp_gov_exp_economic_affairs_GF0406_communication_te_eur_m,81.2,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0406 - TE)
gdp_gov_exp_economic_affairs_GF0407_other_industries_te_eur_m,423.2,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0407 - TE)
gdp_gov_exp_economic_affairs_GF0408_randd_economic_affairs_te_eur_m,523.8,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0408 - TE)
gdp_gov_exp_economic_affairs_GF0409_economic_affairs_nec_te_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0409 - TE)
gdp_gov_exp_environmental_protection_te_eur_m,2021.0,sum(mapped_subs),SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF05 - TE)
gdp_gov_exp_environmental_protection_GF0501_waste_management_te_eur_m,598.5,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0501 - TE)
gdp_gov_exp_environmental_protection_GF0502_waste_water_management_te_eur_m,309.2,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0502 - TE)
gdp_gov_exp_environmental_protection_GF0503_pollution_abatement_te_eur_m,515.3,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0503 - TE)
gdp_gov_exp_environmental_protection_GF0504_protection_of_biodiversity_and_te_eur_m,236.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0504 - TE)
gdp_gov_exp_environmental_protection_GF0505_randd_environmental_protection_te_eur_m,230.7,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0505 - TE)
gdp_gov_exp_environmental_protection_GF0506_environmental_protection_nec_te_eur_m,131.3,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0506 - TE)
gdp_gov_exp_housing_community_te_eur_m,1436.8,sum(mapped_subs),SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF06 - TE)
gdp_gov_exp_housing_community_GF0601_housing_development_te_eur_m,490.4,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0601 - TE)
gdp_gov_exp_housing_community_GF0602_community_development_te_eur_m,466.5,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0602 - TE)
gdp_gov_exp_housing_community_GF0603_water_supply_te_eur_m,400.4,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0603 - TE)
gdp_gov_exp_housing_community_GF0604_street_lighting_te_eur_m,29.5,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0604 - TE)
gdp_gov_exp_housing_community_GF0605_randd_housing_and_community_am_te_eur_m,13.2,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0605 - TE)
gdp_gov_exp_housing_community_GF0606_housing_and_community_amenitie_te_eur_m,36.8,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0606 - TE)
gdp_gov_exp_health_te_eur_m,17993.0,sum(mapped_subs),SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF07 - TE)
gdp_gov_exp_health_GF0701_medical_products_appliances_an_te_eur_m,1478.8,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0701 - TE)
gdp_gov_exp_health_GF0702_outpatient_services_te_eur_m,4667.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0702 - TE)
gdp_gov_exp_health_GF0703_hospital_services_te_eur_m,10472.5,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0703 - TE)
gdp_gov_exp_health_GF0704_public_health_services_te_eur_m,213.2,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0704 - TE)
gdp_gov_exp_health_GF0705_randd_health_te_eur_m,580.2,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0705 - TE)
gdp_gov_exp_health_GF0706_health_nec_te_eur_m,581.3,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0706 - TE)
gdp_gov_exp_recreation_culture_te_eur_m,2473.8,sum(mapped_subs),SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF08 - TE)
gdp_gov_exp_recreation_culture_GF0801_recreational_and_sporting_serv_te_eur_m,890.2,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0801 - TE)
gdp_gov_exp_recreation_culture_GF0802_cultural_services_te_eur_m,836.6,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0802 - TE)
gdp_gov_exp_recreation_culture_GF0803_broadcasting_and_publishing_se_te_eur_m,258.3,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0803 - TE)
gdp_gov_exp_recreation_culture_GF0804_religious_and_other_community_te_eur_m,69.6,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0804 - TE)
gdp_gov_exp_recreation_culture_GF0805_randd_recreation_culture_and_r_te_eur_m,257.9,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0805 - TE)
gdp_gov_exp_recreation_culture_GF0806_recreation_culture_and_religio_te_eur_m,161.3,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0806 - TE)
gdp_gov_exp_recreation_culture_other_te_eur_m,-0.1,gdp_gov_exp_recreation_culture_te_eur_m - sum(subs),SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,Residual (TE)
gdp_gov_exp_education_te_eur_m,11635.3,sum(mapped_subs),SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF09 - TE)
gdp_gov_exp_education_GF0901_pre_primary_and_primary_educat_te_eur_m,4402.8,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0901 - TE)
gdp_gov_exp_education_GF0902_secondary_education_te_eur_m,4369.5,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0902 - TE)
gdp_gov_exp_education_GF0903_post_secondary_non_tertiary_ed_te_eur_m,50.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0903 - TE)
gdp_gov_exp_education_GF0904_tertiary_education_te_eur_m,1741.4,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0904 - TE)
gdp_gov_exp_education_GF0905_education_not_definable_by_lev_te_eur_m,400.2,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0905 - TE)
gdp_gov_exp_education_GF0906_subsidiary_services_to_educati_te_eur_m,354.2,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0906 - TE)
gdp_gov_exp_education_GF0907_randd_education_te_eur_m,69.5,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0907 - TE)
gdp_gov_exp_education_GF0908_education_nec_te_eur_m,247.7,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0908 - TE)
gdp_gov_exp_social_protection_te_eur_m,44383.0,sum(mapped_subs),SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF10 - TE)
gdp_gov_exp_social_protection_GF1001_sickness_and_disability_te_eur_m,3567.3,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF1001 - TE)
gdp_gov_exp_social_protection_GF1002_old_age_te_eur_m,28484.7,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF1002 - TE)
gdp_gov_exp_social_protection_GF1003_survivors_te_eur_m,4221.7,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF1003 - TE)
gdp_gov_exp_social_protection_GF1004_family_and_children_te_eur_m,4691.7,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF1004 - TE)
gdp_gov_exp_social_protection_GF1005_unemployment_te_eur_m,1416.5,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF1005 - TE)
gdp_gov_exp_social_protection_GF1006_housing_te_eur_m,576.2,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF1006 - TE)
gdp_gov_exp_social_protection_GF1007_social_exclusion_nec_te_eur_m,651.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF1007 - TE)
gdp_gov_exp_social_protection_GF1008_randd_social_protection_te_eur_m,1.8,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF1008 - TE)
gdp_gov_exp_social_protection_GF1009_social_protection_nec_te_eur_m,772.2,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF1009 - TE)
gdp_gov_exp_social_protection_other_te_eur_m,-0.1,gdp_gov_exp_social_protection_te_eur_m - sum(subs),SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,Residual (TE)
gdp_gov_exp_other_te_eur_m,0.1,gdp_gov_exp_total_te_eur_m - sum(10_divisions),SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,Residual (TE)
